MeshName,Name,Class,Vertices,Faces,,Min X,Min Y,Min Z,Max X,Max Y,Max Z," ",Range X,Range Y,Range Z,Volume
PSB_551,PSB_551,display device,5250,8980,,-1,-0.8611628,-0.8237062,0.7712693,0.974098,1,,1.771269,1.835261,1.823706,5.928397
PSB_451,PSB_451,building,5250,9145,,-1,-0.5032445,-0.2279774,1,0.6044316,0.3186076,,2,1.107676,0.546585,1.210878
PSB_651,PSB_651,gun,5250,10109,,-1,-0.4095488,-0.1900992,1,0.7060999,0.2428446,,2,1.115649,0.4329438,0.9660264
PSB_151,PSB_151,human,5250,10461,,-1,-0.4657277,-0.3695016,0.9999999,0.1084515,0.08113527,,2,0.5741792,0.4506369,0.5174926
PSB_1633,PSB_1633,hat,5250,10234,,-1,-0.7905602,-0.5285314,1,0.7319914,0.3743905,,2,1.522552,0.9029219,2.74949
PSB_351,PSB_351,head body part,5250,10084,,-0.5837394,-1,-0.7721987,1,0.657531,0.5540489,,1.583739,1.657531,1.326248,3.481529
PSB_251,PSB_251,human,5250,10483,,-1,-0.6526432,-0.1016552,1,0.8578382,0.2467026,,2,1.510481,0.3483578,1.052376
PSB_1728,PSB_1728,door,5250,10123,,-0.9134213,-1,-0.08360863,1,0.8816484,0.1158305,,1.913421,1.881648,0.1994391,0.7180579
PSB_1002,PSB_1002,plant,5250,5662,,-0.9936956,-1,-0.9467379,1,0.980514,0.5889702,,1.993696,1.980514,1.535708,6.063808
PSB_1609,PSB_1609,chess piece,5250,10496,,-1,-0.4576367,-0.4576729,1,0.5007969,0.5026835,,2,0.9584336,0.9603564,1.840876
PSB_964,PSB_964,plant,5250,5969,,-1,-0.5004481,-0.5361248,1,0.8172852,0.6008714,,2,1.317733,1.136996,2.996516
PSB_864,PSB_864,shelves furniture,5250,9763,,-1,-0.4014019,-0.07494974,0.9999999,0.6119332,0.3240247,,2,1.013335,0.3989744,0.8085896
PSB_564,PSB_564,display device,5250,8824,,-1,-0.5949394,-0.220329,0.9700962,0.8973851,1,,1.970096,1.492325,1.220329,3.587795
PSB_464,PSB_464,building,5250,6908,,-1,-0.3532962,-0.303681,1,0.3274993,0.2697718,,2,0.6807955,0.5734528,0.7808082
PSB_764,PSB_764,table furniture,5250,10173,,-0.6350292,-1,-0.6197854,1,0.746477,0.6093526,,1.635029,1.746477,1.229138,3.509854
PSB_930,PSB_930,table furniture,5250,10476,,-1,-0.7999299,-0.7867641,0.9999999,0.4969567,0.5045542,,2,1.296887,1.291318,3.349387
PSB_664,PSB_664,gun,5250,10468,,-1,-0.4337517,-0.1025774,1,0.5582616,0.2027782,,2,0.9920133,0.3053556,0.6058336
PSB_164,PSB_164,human,5250,10440,,-1,-0.2676032,-0.1126327,1,0.3608494,0.2852421,,2,0.6284526,0.3978748,0.5000909
PSB_364,PSB_364,head body part,5250,10159,,-1,-0.9559015,-0.8581513,0.9999999,0.4325733,0.2780488,,2,1.388475,1.1362,3.15517
PSB_530,PSB_530,liquid container,5250,10496,,-1,-0.3666089,-0.3465735,0.9999999,0.2032681,0.1852065,,2,0.569877,0.53178,0.6060983
PSB_264,PSB_264,human,5250,10483,,-1,-0.3601193,-0.3833727,1,0.3334403,0.2967105,,2,0.6935596,0.6800832,0.9433565
PSB_430,PSB_430,building,5250,9280,,-0.9681081,-1,-0.3791258,1,0.7235039,0.4720118,,1.968108,1.723504,0.8511376,2.887094
PSB_730,PSB_730,blade,5250,7737,,-1,-0.7009324,-0.3493056,1,0.1247704,-0.2001027,,2,0.8257028,0.1492029,0.2463945
PSB_630,PSB_630,musical instrument,5250,9954,,-1,-0.449758,-0.1103997,1,0.3340417,0.08639336,,2,0.7837997,0.196793,0.3084927
PSB_130,PSB_130,human,5250,10276,,-1,-0.1539409,-0.03141063,1,0.4057122,0.2938033,,2,0.5596531,0.3252139,0.364014
PSB_330,PSB_330,hand body part,5250,10496,,-1,-0.8349252,-0.822736,1,0.04977047,0.08630574,,2,0.8846956,0.9090418,1.608451
PSB_230,PSB_230,human,5250,9843,,-0.9237497,-1,-0.3388496,1,0.77125,0.05248475,,1.92375,1.77125,0.3913344,1.333449
PSB_1644,PSB_1644,ladder,5250,10384,,-1,0.008435488,0.07799828,1,0.2180238,0.157853,,2,0.2095883,0.07985473,0.03347323
PSB_1687,PSB_1687,geographic map,5250,10035,,-1,-0.693121,-0.05600905,0.9999999,0.8233836,0.1567129,,2,1.516505,0.212722,0.6451876
PSB_1470,PSB_1470,sea vessel,5250,10363,,-1,-0.1280333,-0.1098419,1,0.1602349,0.1044697,,2,0.2882682,0.2143116,0.1235584
PSB_1130,PSB_1130,winged vehicle aircraft,5250,10331,,-1,-0.5658307,-0.508407,0.9515859,1,0.4209721,,1.951586,1.565831,0.9293791,2.840046
PSB_1011,PSB_1011,plant,5250,6791,,-0.9447675,-0.9632211,-1,0.9999999,0.743413,0.75986,,1.944767,1.706634,1.75986,5.840986
PSB_1772,PSB_1772,display device,5250,9738,,-1,-0.8767348,-0.9778975,0.7163596,1,0.4199803,,1.71636,1.876735,1.397878,4.502777
PSB_927,PSB_927,table furniture,5250,10464,,-0.990494,-1,-0.1155477,1,0.9911296,0.5810454,,1.990494,1.99113,0.6965931,2.760829
PSB_527,PSB_527,liquid container,5250,10496,,-0.9935707,-0.9587731,-1,1,0.869203,0.8329377,,1.993571,1.827976,1.832938,6.67959
PSB_427,PSB_427,building,5250,8975,,-0.9585554,-0.7638104,-1,0.9999999,0.9270723,0.9507498,,1.958555,1.690883,1.95075,6.460273
PSB_727,PSB_727,blade,5250,10484,,-1,-0.5009729,-0.2129518,1,0.387046,-0.0900442,,2,0.888019,0.1229076,0.2182886
PSB_627,PSB_627,musical instrument,5250,9568,,-1,-0.5881088,-0.3415105,0.9999999,0.1122668,-0.1902272,,2,0.7003756,0.1512833,0.2119102
PSB_1067,PSB_1067,plant,5250,8735,,-1,-0.8777538,-0.7623278,1,0.4636657,0.2456038,,2,1.341419,1.007932,2.704118
PSB_127,PSB_127,human,5250,8192,,-1,-0.2766542,-0.120673,1,0.3105628,0.2040861,,2,0.587217,0.3247591,0.3814081
PSB_327,PSB_327,hand body part,5250,10496,,-1,-0.5847572,-0.237958,1,0.9515018,0.4095353,,2,1.536259,0.6474933,1.989435
PSB_227,PSB_227,human,5250,8318,,-0.7997698,-1,-0.3931736,1,0.6364717,0.07502389,,1.79977,1.636472,0.4681975,1.378969
PSB_1141,PSB_1141,winged vehicle aircraft,5250,9926,,-1,-0.3086537,-0.2472552,1,0.9772568,0.3500624,,2,1.28591,0.5973176,1.536194
PSB_1184,PSB_1184,winged vehicle aircraft,5250,10246,,-1,-0.4945309,-0.3008218,0.9999999,0.5199802,0.238849,,2,1.014511,0.5396708,1.095004
PSB_986,PSB_986,plant,5250,7099,,-0.7484368,-1,-0.8174989,0.9999999,0.1094947,0.03039598,,1.748437,1.109495,0.8478949,1.644815
PSB_886,PSB_886,table furniture,5250,6429,,-1,-0.7255354,-0.2252122,1,0.7241685,0.7195385,,2,1.449704,0.9447507,2.739218
PSB_486,PSB_486,liquid container,5250,9888,,-1,-0.9666193,-0.9762975,0.9999999,-0.3795794,-0.383368,,2,0.5870399,0.5929295,0.6961465
PSB_686,PSB_686,gun,5250,8701,,-1,-0.4460869,-0.2513064,0.9999999,0.00706172,-0.08161181,,2,0.4531486,0.1696946,0.1537938
PSB_186,PSB_186,human,5250,9639,,-1,-0.4985163,-0.3403977,1,0.1226118,-0.01670271,,2,0.6211281,0.323695,0.4021121
PSB_386,PSB_386,building,5250,10444,,-0.7613118,-0.7658907,-1,1,0.9041703,0.7696521,,1.761312,1.670061,1.769652,5.205428
PSB_286,PSB_286,head body part,5250,9555,,-1,-0.7823364,-0.7549219,1,0.7299539,0.7272544,,2,1.51229,1.482176,4.482962
PSB_1020,PSB_1020,plant,5250,6034,,-0.8151417,-0.892756,-1,0.9651449,0.8878636,0.9999999,,1.780287,1.78062,2,6.340026
PSB_1455,PSB_1455,sea vessel,5250,10448,,-1,-0.3895199,-0.3150355,0.983438,1,0.4192184,,1.983438,1.38952,0.7342539,2.023623
PSB_1498,PSB_1498,car vehicle,5250,7458,,-1,-0.5828226,-0.5870352,1,0.1557283,0.0136025,,2,0.7385509,0.6006377,0.887203
PSB_1150,PSB_1150,winged vehicle aircraft,5250,10435,,-1,-0.8175625,-0.1832374,0.9999999,0.6842372,0.1435262,,2,1.5018,0.3267636,0.9814669
PSB_1757,PSB_1757,snowman,5250,10460,,-0.7388279,-1,-0.626785,1,0.7978776,0.4101155,,1.738828,1.797878,1.036901,3.241558
PSB_1193,PSB_1193,winged vehicle aircraft,5250,10453,,-1,-0.8218118,-0.3638743,1,0.2370467,0.02866566,,2,1.058859,0.3925399,0.8312885
PSB_1429,PSB_1429,sea vessel,5250,9012,,-1,-0.2338877,-0.1914388,1,0.3746572,0.03456724,,2,0.6085449,0.226006,0.2750697
PSB_1464,PSB_1464,sea vessel,5250,10256,,-1,-0.1635886,-0.06009811,1,0.387507,0.211663,,2,0.5510956,0.2717611,0.2995327
PSB_1124,PSB_1124,winged vehicle aircraft,5250,9751,,-0.4843895,-1,-0.2574214,0.8165996,0.9999999,0.1944385,,1.300989,2,0.4518599,1.17573
PSB_1581,PSB_1581,train vehicle,5250,9802,,-1,-0.2209412,-0.2103901,1,0.3328055,0.1014292,,2,0.5537467,0.3118193,0.3453378
PSB_1297,PSB_1297,winged vehicle aircraft,5250,9719,,-1,-0.1957785,-0.03413814,0.9999999,0.3796965,0.06022274,,2,0.575475,0.09436088,0.1086046
PSB_91,PSB_91,quadruped animal,5250,10424,,-1,-0.8224773,-0.2280963,1,0.7819198,0.3630747,,2,1.604397,0.591171,1.896946
PSB_81,PSB_81,underwater creature animal,5250,10077,,-1,-0.3795162,-0.5310076,1,0.2059435,0.2598435,,2,0.5854597,0.7908511,0.9260229
PSB_51,PSB_51,flying creature animal,5250,10480,,-1,-0.8517917,-0.6664848,1,0.2708515,0.2054362,,2,1.122643,0.8719209,1.957712
PSB_1631,PSB_1631,hat,5250,9604,,-1,-0.8700564,-0.3428236,1,0.878114,0.6468798,,2,1.74817,0.9897034,3.46034
PSB_41,PSB_41,flying creature animal,5250,10046,,-1,-0.5481044,-0.08032894,0.9999999,0.385446,0.1740258,,2,0.9335504,0.2543547,0.4749059
PSB_71,PSB_71,underwater creature animal,5250,10496,,-1,-0.4148622,-0.4558848,1,0.3186558,0.1617581,,2,0.733518,0.6176429,0.9061043
PSB_61,PSB_61,underwater creature animal,5250,9926,,-1,-0.5327717,-0.3562173,1,0.3090169,-0.005926311,,2,0.8417886,0.350291,0.5897419
PSB_1438,PSB_1438,sea vessel,5250,10184,,-1,-0.2034882,-0.1649321,1,0.183938,0.2133398,,2,0.3874262,0.3782719,0.2931049
PSB_11,PSB_11,arthropod animal,5250,10488,,-1,-0.4639724,-0.03105801,1,0.5722405,0.1180046,,2,1.036213,0.1490626,0.3089212
PSB_31,PSB_31,flying creature animal,5250,10388,,-1,-0.5796226,-0.3986161,1,0.4235613,0.4822608,,2,1.003184,0.8808769,1.767363
PSB_21,PSB_21,arthropod animal,5250,10364,,-1,-0.8009979,-0.6531237,1,0.9826474,0.5078771,,2,1.783645,1.161001,4.141627
PSB_1512,PSB_1512,car vehicle,5250,8439,,-1,-0.4078247,-0.3334464,1,0.3381,0.1477621,,2,0.7459247,0.4812085,0.7178906
PSB_901,PSB_901,table furniture,5250,10480,,-1,-0.7790323,-0.785087,1,0.7968483,0.7554862,,2,1.575881,1.540573,4.855518
PSB_1473,PSB_1473,cycle vehicle,5250,8227,,-1,-0.4830324,-0.2761135,1,0.6974441,0.3297085,,2,1.180476,0.605822,1.430317
PSB_501,PSB_501,liquid container,5250,10352,,-1,-0.8938954,-0.910135,1,0.4593867,0.4452682,,2,1.353282,1.355403,3.668486
PSB_401,PSB_401,building,5250,9655,,-0.9157763,-1,-0.125238,0.9999999,0.9160873,0.2634166,,1.915776,1.916087,0.3886546,1.426671
PSB_701,PSB_701,blade,5250,10418,,-1,-0.6532344,-0.3749751,1,-0.0592792,-0.3351648,,2,0.5939552,0.0398103,0.04729107
PSB_101,PSB_101,quadruped animal,5250,10394,,-1,-0.6923933,-0.4105834,0.9999999,0.6115216,0.3685336,,2,1.303915,0.779117,2.031804
PSB_1133,PSB_1133,winged vehicle aircraft,5250,9774,,-0.5585563,-1,-0.254079,1,0.9414706,0.3063892,,1.558556,1.941471,0.5604682,1.695916
PSB_301,PSB_301,head body part,5250,10054,,-1,-0.5998901,-0.6041546,1,0.686528,0.6028632,,2,1.286418,1.207018,3.105459
PSB_201,PSB_201,human,5250,10500,,-1,-0.7738706,-0.3472082,1,0.5225947,0.09287345,,2,1.296465,0.4400817,1.141101
PSB_1568,PSB_1568,car vehicle,5250,10593,,-1,-0.7904688,-0.6187353,1,0.3403838,0.01148534,,2,1.130853,0.6302207,1.425373
PSB_1228,PSB_1228,winged vehicle aircraft,5250,9097,,-0.9450719,-1,-0.3860828,1,0.3961092,-0.09770668,,1.945072,1.396109,0.2883761,0.7830948
PSB_1642,PSB_1642,ladder,5250,10384,,-1,-0.3339679,-0.289668,1,-0.01683027,-0.05656266,,2,0.3171376,0.2331053,0.1478529
PSB_1449,PSB_1449,sea vessel,5250,10500,,-1,-0.5153719,-0.2425685,0.778926,1,0.1319098,,1.778926,1.515372,0.3744783,1.009494
PSB_1302,PSB_1302,helicopter aircraft,5250,9874,,-1,-0.3673255,-0.3007509,1,0.2958474,0.09996033,,2,0.6631729,0.4007112,0.5314817
PSB_1685,PSB_1685,sign,5250,10324,,-0.9309471,-1,-0.5045026,0.6834663,1,0.2435222,,1.614413,2,0.7480248,2.415243
PSB_914,PSB_914,table furniture,5250,10304,,-1,-0.3801444,-0.1798702,1,0.3693657,0.3767114,,2,0.74951,0.5565816,0.834327
PSB_514,PSB_514,mailbox,5250,10468,,-0.9529746,-1,-0.6998675,1,0.1368158,-0.05716193,,1.952975,1.136816,0.6427056,1.426917
PSB_414,PSB_414,building,5250,10332,,-1,-0.9721734,-0.5983171,1,0.9669514,0.5424997,,2,1.939125,1.140817,4.424372
PSB_714,PSB_714,blade,5250,10484,,-1,-0.7306982,-0.5819056,0.9999999,-0.3535567,-0.5000727,,2,0.3771415,0.08183289,0.06172516
PSB_614,PSB_614,lamp,5250,10512,,-1,-0.6842409,-0.2598237,1,0.9235599,0.4658504,,2,1.607801,0.7256742,2.333479
PSB_114,PSB_114,skeleton body part,5250,7793,,-1,-0.548987,-0.3452898,1,0.1102148,-0.02612609,,2,0.6592017,0.3191637,0.4207866
PSB_1263,PSB_1263,winged vehicle aircraft,5250,9818,,-0.8128179,-1,-0.2898901,1,0.6703331,0.1728386,,1.812818,1.670333,0.4627287,1.401147
PSB_314,PSB_314,head body part,5250,10162,,-1,-0.8344829,-0.4576834,1,0.9602454,0.6503022,,2,1.794728,1.107986,3.977066
PSB_214,PSB_214,human,5250,10442,,-1,-0.3618781,-0.2279026,0.9999999,0.2010877,0.1372933,,2,0.5629658,0.3651959,0.4111856
PSB_1144,PSB_1144,winged vehicle aircraft,5250,9789,,-0.4261914,-1,-0.256148,0.9999999,0.9224252,0.2553418,,1.426191,1.922425,0.5114898,1.402375
PSB_1380,PSB_1380,winged vehicle aircraft,5250,7830,,-1,-0.9781439,-0.3846439,0.978086,1,0.3683441,,1.978086,1.978144,0.752988,2.946396
PSB_1187,PSB_1187,winged vehicle aircraft,5250,10496,,-1,-0.8491639,-0.2946552,0.9999999,0.5143803,0.2351812,,2,1.363544,0.5298364,1.444911
PSB_1521,PSB_1521,car vehicle,5250,10226,,-1,-0.4122444,-0.217598,1,0.4156314,0.3134339,,2,0.8278759,0.5310319,0.879257
PSB_1770,PSB_1770,display device,5250,10208,,-0.7341608,-1,-0.8543285,0.9999999,0.9218222,0.6368273,,1.734161,1.921822,1.491156,4.969647
PSB_1577,PSB_1577,train vehicle,5250,6064,,-1,-0.3832361,-0.2061213,1,0.2766391,0.1876175,,2,0.6598752,0.3937388,0.5196369
PSB_1237,PSB_1237,winged vehicle aircraft,5250,9923,,-0.9706668,-1,-0.3995025,0.9575529,0.9999999,0.1484832,,1.92822,2,0.5479857,2.113274
PSB_1651,PSB_1651,city,5250,7908,,-0.8008061,-1,-0.2713637,1,0.8971831,0.2685924,,1.800806,1.897183,0.5399561,1.844738
PSB_1458,PSB_1458,sea vessel,5250,9985,,-1,-0.8042275,-0.5710778,1,0.944288,0.4868568,,2,1.748515,1.057935,3.69963
PSB_1311,PSB_1311,helicopter aircraft,5250,10496,,-1,-0.8657631,-0.1862957,1,0.8455944,0.1993959,,2,1.711358,0.3856916,1.320112
PSB_1694,PSB_1694,geographic map,5250,10379,,-1,-0.8531953,-0.2906119,1,0.4710851,-0.1644938,,2,1.32428,0.1261181,0.3340314
PSB_1118,PSB_1118,winged vehicle aircraft,5250,9970,,-1,-0.6029199,-0.3179131,1,0.4805056,0.1881765,,2,1.083426,0.5060896,1.096621
PSB_1272,PSB_1272,winged vehicle aircraft,5250,8705,,-0.5007998,-1,-0.06407934,0.9616338,1,0.1493549,,1.462434,2,0.2134342,0.6242668
LDB_19,LDB_19,human,5250,10496,,-1,-0.5471966,-0.216082,1,0.5716439,0.1666877,,2,1.11884,0.3827697,0.8565165
PSB_1248,PSB_1248,winged vehicle aircraft,5250,10044,,-1,-0.8402612,-0.3821281,1,0.4242522,0.3538975,,2,1.264513,0.7360256,1.861428
PSB_1625,PSB_1625,dragon fantasy animal,5250,9212,,-0.4651543,-1,-0.2449796,0.9812105,0.9739778,1,,1.446365,1.973978,1.24498,3.554531
PSB_1506,PSB_1506,car vehicle,5250,9629,,-1,-0.5025394,-0.1574147,1,0.6284133,0.3787673,,2,1.130953,0.536182,1.212793
PSB_958,PSB_958,cabinet furniture,5250,10480,,-1,-0.5023047,-0.3911343,0.9352813,1,0.9427902,,1.935281,1.502305,1.333925,3.878228
PSB_858,PSB_858,shelves furniture,5250,9257,,-1,-0.591627,-0.1957457,1,0.4124142,-4.661083E-05,,2,1.004041,0.1956991,0.3929799
PSB_1660,PSB_1660,city,5250,8563,,-0.6225832,-1,0.1038636,0.9999999,0.6037879,0.1773448,,1.622583,1.603788,0.0734812,0.1912186
PSB_558,PSB_558,display device,5250,10376,,-0.947405,-0.9826041,-1,1,0.9300702,0.7175919,,1.947405,1.912674,1.717592,6.397603
PSB_458,PSB_458,building,5250,8632,,-1,-0.579584,-0.2317362,1,0.7473471,0.3262472,,2,1.326931,0.5579834,1.480811
PSB_658,PSB_658,gun,5250,10452,,-1,-0.6012909,-0.3238395,0.9999999,0.5384222,-0.003739595,,2,1.139713,0.3200999,0.729644
PSB_1320,PSB_1320,helicopter aircraft,5250,9459,,-0.9055349,-0.5453452,-1,1,0.03856468,0.4630606,,1.905535,0.5839099,1.463061,1.62789
PSB_158,PSB_158,human,5250,10354,,-1,-0.5539087,-0.40942,1,0.1615415,0.02650833,,2,0.7154502,0.4359283,0.6237701
PSB_358,PSB_358,head body part,5250,10300,,-1,-0.9847259,-0.7440255,1,0.86093,0.5746164,,2,1.845656,1.318642,4.867518
PSB_258,PSB_258,human,5250,10164,,-1,-0.879732,-0.3284448,1,0.5063868,-0.05812377,,2,1.386119,0.270321,0.7493942
PSB_1755,PSB_1755,snowman,5250,10435,,-1,-0.651751,-0.8121076,0.3379602,1,0.2841215,,1.33796,1.651751,1.096229,2.422641
PSB_1798,PSB_1798,fireplace,5250,10206,,-0.8486065,-0.998175,-1,1,0.4887317,0.3293473,,1.848607,1.486907,1.329347,3.653985
LDB_15,LDB_15,human,5250,10496,,-1,-0.6177183,-0.5518605,1,0.1714014,0.2389483,,2,0.7891197,0.7908088,1.248085
PSB_1376,PSB_1376,winged vehicle aircraft,5250,10402,,-1,-0.416961,-0.3051278,1,0.05808401,0.0007486343,,2,0.475045,0.3058764,0.2906102
PSB_1257,PSB_1257,winged vehicle aircraft,5250,8584,,-1,-0.711446,-0.3613769,1,0.2398586,-0.1380219,,2,0.9513046,0.223355,0.4249573
PSB_1634,PSB_1634,hat,5250,10434,,-0.8452881,-1,-0.7120795,0.9999999,0.7302588,0.5770922,,1.845288,1.730259,1.289172,4.116101
PSB_1729,PSB_1729,door,5250,10392,,-1,-0.6934715,-0.1290039,1,0.7125697,0.2582856,,2,1.406041,0.3872895,1.08909
PSB_1003,PSB_1003,plant,5250,5707,,-0.964612,-0.855952,-1,0.8632373,1,0.8103788,,1.827849,1.855952,1.810379,6.141531
PSB_1764,PSB_1764,display device,5250,9600,,-1,-0.7493277,-0.4909092,0.9099033,1,0.9842387,,1.909903,1.749328,1.475148,4.928538
PSB_1645,PSB_1645,ladder,5250,10512,,-1,-0.5900589,-0.2268209,1,0.309171,-0.09652674,,2,0.8992299,0.1302942,0.2343288
PSB_1305,PSB_1305,helicopter aircraft,5250,10458,,-1,-0.3894495,-0.2806772,1,0.1814439,0.02167833,,2,0.5708934,0.3023555,0.3452255
PSB_1688,PSB_1688,geographic map,5250,10428,,-1,-0.7196543,-0.04789424,1,0.8274305,0.02436876,,2,1.547085,0.072263,0.223594
PSB_952,PSB_952,cabinet furniture,5250,10353,,-1,-0.6634794,-0.2835197,0.6844347,0.4440739,1,,1.684435,1.107553,1.28352,2.394536
PSB_852,PSB_852,shelves furniture,5250,9220,,-1,-0.7713919,-0.1510097,1,0.8286438,0.3544972,,2,1.600036,0.5055069,1.617658
PSB_552,PSB_552,display device,5250,10399,,-0.9734079,-0.7062293,-1,0.7564578,1,0.6475126,,1.729866,1.706229,1.647513,4.862712
PSB_452,PSB_452,building,5250,10419,,-1,-0.8543547,-0.7385581,1,0.8016756,0.8980628,,2,1.65603,1.636621,5.420588
PSB_652,PSB_652,gun,5250,8436,,-1,-0.6411563,-0.06049389,0.9999999,0.6005723,0.2479084,,2,1.241729,0.3084023,0.7659038
PSB_152,PSB_152,human,5250,9361,,-1,-0.2633247,-0.1156081,1,0.4708734,0.3112369,,2,0.7341981,0.426845,0.6267775
PSB_352,PSB_352,head body part,5250,10054,,-0.5918883,-0.6167331,-1,1,0.6389029,0.5402403,,1.591888,1.255636,1.54024,3.078682
PSB_252,PSB_252,human,5250,10157,,-0.8960784,-1,-0.2590845,1,0.9082115,0.2172369,,1.896078,1.908211,0.4763214,1.723387
PSB_1471,PSB_1471,sea vessel,5250,8434,,-1,-0.6322601,-0.4225831,1,0.2841483,0.2898748,,2,0.9164084,0.7124579,1.305805
PSB_1131,PSB_1131,winged vehicle aircraft,5250,9978,,-0.6298375,-1,-0.174437,0.8418661,1,0.2683811,,1.471704,2,0.4428181,1.303394
PSB_1738,PSB_1738,staircase,5250,10496,,-1,-0.5084602,-0.1428005,0.9999999,0.5358999,0.397763,,2,1.04436,0.5405635,1.129086
PSB_1012,PSB_1012,plant,5250,8030,,-0.6789159,-1,-0.9710894,0.8174632,1,0.9843414,,1.496379,2,1.955431,5.852131
PSB_965,PSB_965,plant,5250,6686,,-1,-0.7626014,-0.6425917,0.9971236,1,0.4385387,,1.997124,1.762601,1.08113,3.805722
PSB_865,PSB_865,shelves furniture,5250,9698,,-1,-0.73225,-0.09276044,1,0.7620342,0.4360471,,2,1.494284,0.5288075,1.580377
PSB_565,PSB_565,display device,5250,10372,,-1,-0.9243433,-0.3781091,1,0.9104642,0.5731519,,2,1.834808,0.951261,3.490762
PSB_465,PSB_465,building,5250,10200,,-1,-0.2825186,-0.2877341,1,0.2895992,0.1272957,,2,0.5721178,0.4150298,0.4748919
PSB_765,PSB_765,table furniture,5250,9805,,-1,-0.7582337,-0.5665153,1,0.7875057,0.8089615,,2,1.545739,1.375477,4.252257
PSB_931,PSB_931,table furniture,5250,10480,,-0.8894712,-1,-0.9673582,1,0.501282,0.4819794,,1.889471,1.501282,1.449338,4.111233
PSB_665,PSB_665,gun,5250,10171,,-1,-0.6923431,-0.4253594,1,0.6351531,-0.09951901,,2,1.327496,0.3258404,0.8651038
PSB_165,PSB_165,human,5250,9498,,-1,-0.142461,0.0300293,1,0.5050997,0.3923529,,2,0.6475607,0.3623236,0.4692531
PSB_1773,PSB_1773,display device,5250,9234,,-1,-0.3102399,-0.2597778,0.9873388,1,0.8835073,,1.987339,1.31024,1.143285,2.97699
PSB_365,PSB_365,head body part,5250,10496,,-1,-0.7030884,-0.6036515,0.9999999,0.8364064,0.7660599,,2,1.539495,1.369711,4.217327
PSB_531,PSB_531,liquid container,5250,10500,,-1,-0.9147773,-0.9057527,1,0.07198524,0.07915068,,2,0.9867625,0.9849034,1.943732
PSB_265,PSB_265,human,5250,10496,,-1,-0.453718,-0.373751,1,0.7004067,0.226809,,2,1.154125,0.60056,1.386242
PSB_431,PSB_431,building,5250,8886,,-1,-0.5990503,-0.08495414,0.9999999,0.7035024,0.2084292,,2,1.302553,0.2933834,0.7642945
PSB_731,PSB_731,blade,5250,10496,,-0.8879797,-1,-0.5359524,1,-0.005791128,-0.47038,,1.88798,0.9942089,0.06557238,0.1230824
PSB_131,PSB_131,human,5250,8788,,-1,-0.3814152,-0.2198545,1,0.2435846,0.100258,,2,0.6249998,0.3201125,0.4001405
PSB_331,PSB_331,hand body part,5250,10488,,-1,-0.7437578,-0.5521712,1,0.4368223,0.1338655,,2,1.18058,0.6860367,1.619843
PSB_231,PSB_231,human,5250,9888,,-0.9675974,-1,-0.5481176,1,0.820863,0.1197678,,1.967597,1.820863,0.6678854,2.39285
PSB_1090,PSB_1090,plant,5250,10464,,-0.7307486,-1,-0.5942746,1,0.1739804,0.06674826,,1.730749,1.17398,0.6610228,1.343109
PSB_1068,PSB_1068,plant,5250,8039,,-1,-0.8120753,-0.7366243,1,0.7765485,0.8879998,,2,1.588624,1.624624,5.161833
PSB_1142,PSB_1142,winged vehicle aircraft,5250,10245,,-1,-0.4888813,-0.209814,1,0.5659481,0.2305571,,2,1.054829,0.4403711,0.9290327
PSB_1185,PSB_1185,winged vehicle aircraft,5250,9826,,-1,-0.6683549,-0.366666,1,0.2512057,0.0935595,,2,0.9195607,0.4602255,0.8464105
PSB_990,PSB_990,plant,5250,9413,,-0.597801,-1,-0.9023781,0.7497767,0.9025815,1,,1.347578,1.902581,1.902378,4.877462
PSB_890,PSB_890,table furniture,5250,10458,,-1,-0.5220596,-0.6450831,1,0.7238671,0.682261,,2,1.245927,1.327344,3.307547
PSB_490,PSB_490,liquid container,5250,10250,,-1,-0.5747619,-0.5737856,1,0.1340851,0.1349633,,2,0.708847,0.7087489,1.004789
PSB_690,PSB_690,blade,5250,10284,,-1,0.4690418,0.4592255,0.9999999,0.7871169,0.7641593,,2,0.3180751,0.3049338,0.1939837
PSB_190,PSB_190,human,5250,10106,,-1,-0.3029834,-0.219963,1,0.686752,0.5063168,,2,0.9897354,0.7262798,1.43765
PSB_1400,PSB_1400,winged vehicle aircraft,5250,8408,,-1,-0.8865796,-0.4571849,1,0.3660632,0.2628713,,2,1.252643,0.7200562,1.803946
PSB_390,PSB_390,building,5250,9854,,-1,-0.4571525,-0.552784,0.8433148,0.9999999,0.8489845,,1.843315,1.457152,1.401768,3.765137
PSB_290,PSB_290,head body part,5250,10053,,-0.9481524,-1,-0.3164566,0.889205,1,0.4079194,,1.837357,2,0.724376,2.661875
PSB_1021,PSB_1021,plant,5250,7225,,-0.9887484,-0.9860552,-1,1,0.8393524,0.8361194,,1.988748,1.825408,1.836119,6.665621
PSB_1456,PSB_1456,sea vessel,5250,10391,,-1,-0.8123327,-0.4783683,0.5735211,0.9999999,-0.03489614,,1.573521,1.812333,0.4434722,1.264669
PSB_1499,PSB_1499,car vehicle,5250,5898,,-1,-0.7275293,-0.5390295,0.9999999,0.33558,0.2230862,,2,1.063109,0.7621157,1.620424
